Component,Document,Tag,URL,Agency
CRD,township denying permit to disabled to build home business,Americans with Disabilities Act Core Letters,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_coreletter/ltr219.htm,DOJ
CRD,elevator access to nd floor in new fire station,Americans with Disabilities Act Core Letters,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_coreletter/ltr220.htm,DOJ
CRD,bar admission denied to applicant for mental health reasons,Americans with Disabilities Act Core Letters,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_coreletter/ltr221.htm,DOJ
CRD,"LOFC001- Division of Elections, Florida Department of State",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc001.txt,DOJ
CRD,LOFC002- Tulsa County Court,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc002.txt,DOJ
CRD,LOFC003- California State Department of Corporations,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc003.txt,DOJ
CRD,"LOFC004- Division of Elections, Colorado Springs, Colorado",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc004.txt,DOJ
CRD,LOFC005- South Carolina Police Officers Retirement System,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc005.txt,DOJ
CRD,"LOFC006- City of East Lansing, Michigan",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc006.txt,DOJ
CRD,"LOFC007- New Hanover County, Wilmington, North Carolina",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc007.txt,DOJ
CRD,LOFC008- Kansas Department of Corrections,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc008.txt,DOJ
CRD,"LOFC009- St. Louis County, Clayton, Missouri",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc009.txt,DOJ
CRD,"LOFC010- Fairbanks City Hall, Fairbanks, Alaska",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc010.txt,DOJ
CRD,"LOFC011- Town of Louisa, Virginia",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc011.txt,DOJ
CRD,"LOFC012- Oshkosh Correctional Institution, Oshkosh, Wisconsin",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc012.txt,DOJ
CRD,"LOFC013- Elections Commission and City Clerk, Lansing, Michigan",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc013.txt,DOJ
CRD,"LOFC014- Washoe County Sheriff's Department, Reno, Nevada",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc014.txt,DOJ
CRD,"LOFC015- Huerfano County Sheriff's Office, Trinidad, Colorado",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc015.txt,DOJ
CRD,"LOFC016- Attorney General, Commonwealth of Kentucky ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc016.txt,DOJ
CRD,"LOFC017- Clark County Election Department, Las Vegas, Nevada",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc017.txt,DOJ
CRD,"LOFC018- Supervisor of Elections, Pinellas County, Clearwater, Florida",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc018.txt,DOJ
CRD,LOFC019- City of San Francisco    ,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc019.txt,DOJ
CRD,"LOFC021- Orangeburg County Voter Registration & Election Commission, Neeses, South Carolina",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc021.txt,DOJ
CRD,"LOFC022- Alleghany County Department of Social Services, Galax, Virginia",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc022.txt,DOJ
CRD,LOFC023- City and County of Denver Election Commission,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc023.txt,DOJ
CRD,"LOFC024- Town of Falmouth, Maine",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc024.txt,DOJ
CRD,"LOFC025- Van Buren County, Courthouse, Clinton, Arkansas",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc025.txt,DOJ
CRD,LOFC026- State of New Jersey,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc026.txt,DOJ
CRD,"LOFC027- New Haven, Connecticut, Police and Fire Departments",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc027.txt,DOJ
CRD,"LOFC028- New York State Board of Law Examiners, Albany, New York",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc028.txt,DOJ
CRD,"LOFC029- Superior Court for the State of Alaska, Anchorage, Alaska",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc029.txt,DOJ
CRD,LOFC030- Seattle Police Department,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc030.txt,DOJ
CRD,"LOFC031- City of Xenia, Ohio",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc031.txt,DOJ
CRD,"LOF032- Superior Court for the State of California for Kings County, Hanford, California",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof032.txt,DOJ
CRD,"LOF033- Pennsylvania Minor Judiciary Education Board, Reading, Pennsylvania",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof033.txt,DOJ
CRD,LOF034- City and County of Denver,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof034.txt,DOJ
CRD,"LOF035- Town of Henrietta, New York",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof035.txt,DOJ
CRD,"LOF036- Hilton Head Island Fire Department, Hilton Head, South Carolina",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc036.txt,DOJ
CRD,"LOF037- Atascadero Police Department, Atascadero, California",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof037.txt,DOJ
CRD,"LOF038- Committee on Character and Fitness, Arizona Supreme Court",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof038.txt,DOJ
CRD,"LOF039- Snohomish County Superior Court, Everett, Washington",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof039.txt,DOJ
CRD,LOF040- City of San Francisco,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof040.txt,DOJ
CRD,"LOF041 - Circuit Court of Berkeley County, and Supreme Court of Appeals, West Virginia",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof041.txt,DOJ
CRD,"LOF042- Cuyahoga County Commissioners, Cleveland, Ohio",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof042.txt,DOJ
CRD,"LOF043- Gratiot County Circuit Court, Kincheloe, Michigan",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof043.txt,DOJ
CRD,"LOF044- Cottonport Police Department, Cottonport, Louisiana",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof044.txt,DOJ
CRD,"LOF045- Commonwealth of Pennsylvania, Harrisburg, Pennsylvania",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof045.txt,DOJ
CRD,"LOF046- Arlington County Emergency Medical Services, Arlington County, Virginia",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof046.txt,DOJ
CRD,"LOF047- West Peoria Fire Protection District, Peoria, Illinois",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof047.txt,DOJ
CRD,"LOF048 - Borough of Lavellette, NJ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc48.txt,DOJ
CRD,LOF049- City of New York,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc49.txt,DOJ
CRD,"LOF050- Moses Lake Police Department, WA",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc49.txt,DOJ
CRD,"LOF051 - Parker County Sheriff's Department, Weatherford, Texas",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc51.txt,DOJ
CRD,"LOF052- Kannapolis Municipal Building, Kannapolis, NC",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc52.txt,DOJ
CRD,"LOF053- City of New Rochelle, NY",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc53.txt,DOJ
CRD,"LOF054- City of Scottsdale, AZ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc54.txt,DOJ
CRD,"LOF055- Hardinburg County, KY",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc55.txt,DOJ
CRD,LOF056- Michigan Dept. Of State Police,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc56.txt,DOJ
CRD,LOF057- Philadelphia Court of Common Pleas ,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc57.txt,DOJ
CRD,LOF058- Municipal Court of Oakland-Piedmont-Emeryville Judicial District,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc58.txt,DOJ
CRD,"LOF059- Bernalillo County Courthouse, Bernallio, NM",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc59.txt,DOJ
CRD,"LOF060- Lake County Board of Elections, Painsville, OH",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc60.txt,DOJ
CRD,"LOF061- Tulare County Jail, CA",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc61.txt,DOJ
CRD,LOF062- Pennsylvania Convention Center,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc62.txt,DOJ
CRD,"LOF063- Pendelton Courthouse, Frankilin WVA",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc63.txt,DOJ
CRD,"LOF064- Seventeenth Judicial Circuit, Boward County, Fl ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc64.txt,DOJ
CRD,"LOF065 - New Castle Police, New Castle, PA ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc65.txt,DOJ
CRD,"LOF066- Charter Township, Canton, MI",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc66.txt,DOJ
CRD,LOF067- Madison County District Court,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc67.txt,DOJ
CRD,"LOF068- Tacoma Dome, WA",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc68.txt,DOJ
CRD,"LOF069- Metropolitan Police Force, District of Columbia",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc69.txt,DOJ
CRD,"LOF070 - City Hall, Albion, MI",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc70.txt,DOJ
CRD,LOF071- New Jersey Board of Cosmetology and Harstyling,Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc71.txt,DOJ
CRD,"LOF072 - City of Havana and Mason Co., Il",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc72.txt,DOJ
CRD,"LOF073- City of Bellingham, WA",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc73.txt,DOJ
CRD,"LOF074 - Osceola Co. Courthouse, MI",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc74.txt,DOJ
CRD,"LOF075- Novi Police Department, Novi, Md ",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc75.txt,DOJ
CRD,"LOF76- Chavez Co. Law Library, NM",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc76.txt,DOJ
CRD,"LOF77 - District Court, Jefferson Co., Ky",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc77.txt,DOJ
CRD,"LOF78- Okeechobe County, Florida",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc78.txt,DOJ
CRD,"LOF79- Southern Md. Pre-Release Unit, Dept. Of Public Safety and Correctional Services, MD",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc79.txt,DOJ
CRD,"LOF80- Department of  Public Works, City of Indianapolis, IN",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc80.txt,DOJ
CRD,"LOF81- Greene Superior Court, Bloomfield, IN",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc81.txt,DOJ
CRD,"LOF82- City of Harper Woods, MI",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc82.txt,DOJ
CRD,"LOF83- Mason City Hall, Mason, MI",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lofc83.txt,DOJ
CRD,"LOF84- Commission for the Blind  State of Texas  Austin, Texas",Americans with Disabilities Act Letters of Findings,https://www.justice.gov/crt/foia/readingroom/frequent_requests/ada_lof/lof84.txt,DOJ
CRD,Civil Rights Division Highlights 2009- 2017,Frequently Requested Documents,https://www.justice.gov/crt/page/file/923096/download,DOJ
CRD,Civil Rights Division Organizational Chart 2010,Frequently Requested Documents,https://www.justice.gov/crt/page/file/962176/download,DOJ
CRD,Civil Rights Division's Accomplishments 2013,Frequently Requested Documents,https://www.justice.gov/crt/publications/accomplishments/accomp2013.pdf,DOJ
CRD,Civil Rights Division's Accomplishments 2009- 2012,Frequently Requested Documents,https://www.justice.gov/crt/publications/accomplishments/crtaccomplishment09_12.pdf,DOJ
CRD,The Civil Rights Division's Pattern and Practic Police Reform Work: 1994-Present,Frequently Requested Documents,https://www.justice.gov/crt/file/922421/download,DOJ
CRD,Emmett Till Unsolved Civil Rights Crime Act (“Emmett Till Act”) Cold Case Closing Memoranda,Frequently Requested Documents,https://www.justice.gov/crt/department-justice-s-efforts-investigate-and-prosecute-unsolved-civil-rights-era-homicides-3,DOJ
CRD,Defending the Rights of LGBT Americans,Frequently Requested Documents,https://www.justice.gov/crt/publications/lgbtfact.pdf,DOJ
CRD,Historical Documents- Involuntary Servitude and Slavery,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Involuntary.php,DOJ
CRD,Historical Documents- American Bar Association (ABA) Committee on Civil Rights,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/ABA%20Committee%20on%20Civil%20Rights.php,DOJ
CRD,Historical Documents- Civil Rights Demonstrations,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Civil%20Rights%20Demonstrations.php,DOJ
CRD,Historical Documents- Departmental and Citizen Correspondence,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Departmental%20and%20Citizen%20Correspondence.php,DOJ
CRD,"Historical Documents- Desegregation of Schools (University of Alabama; University of Mississippi; Schools on Federal property in Texas, Louisiana, & Tennessee; and Public Elementary & High Schools in the South)",Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Desegregation%20of%20Schools.php,DOJ
CRD,Historical Documents- Enforcement of Voting Rights,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Enforcement%20of%20Voting%20Rights.php,DOJ
CRD,"Historical Documents- Freedom March on Washington, 1963",Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Freedom%20March%20on%20Washington.php,DOJ
CRD,Historical Documents- Police Misconduct,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Police%20Misconduct.php,DOJ
CRD,Historical Documents- Presidents Committee on Equal Employment in the Armed Forces; Lawyers Committee on Civil Rights under Law; Presidents Report on Equal Opportunity in the Armed Forces,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Commmittees%20and%20reports.php,DOJ
CRD,Historical Documents- University of Alabama,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/University%20of%20Alabama.php,DOJ
CRD,Historical Documents- University of Mississippi,Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/University%20of%20Mississippi.php,DOJ
CRD,"Historical Documents- Violence, Demonstrations, and Bombings",Civil Rights Division Documents from Boston JFK Library Collection,https://www.justice.gov/crt/foia/readingroom/bostonjfk/text/Violence-Demonstrations-Bombings.php,DOJ
CRD,U.S. and Cobb County Georgia,Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_cobb_ga.pdf,DOJ
CRD,"U.S. and the City of Corneila, Georgia",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_cornelia_ga.pdf,DOJ
CRD,"U.S. and The Honolulu Police Department, Hawaii",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_honolulu_hi.pdf,DOJ
CRD,"U.S. and the State of Nevada, Department of Business and Industry, Governor's Committee on Employment of People with Disabilities, Carson City, Nevada",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_carson_nv.pdf,DOJ
CRD,"U.S. and Albuquerque Public Schools, Albuquerque New Mexico",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_albuquerque_nm.pdf,DOJ
CRD,U.S. and Puerto Rico Department of Education,Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_puerto_rico.pdf,DOJ
CRD,"U.S. and the City of Memphis, Tennessee",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_memphis_tn.pdf,DOJ
CRD,"U.S. and the Town of Leesburg, Virginia",Title I Settlement Agreements and Court Documents,https://www.justice.gov/crt/foia/readingroom/frequent_requests/title_i_settlements/title1_leesburg_va.pdf,DOJ
CRD,"State of North Carolina v. Benjamin Franklin Chavis, Marvin Patrick, Connie Tyndall, et. al (also known as the ""The Wilmington Ten Case"")",Trial Transcripts,https://www.justice.gov/crt/foia/readingroom/wilmington,DOJ
CRD,"United States v. Price, et al. (also known as the ""Mississippi Burning"" incident)",Trial Transcripts,https://www.justice.gov/crt/trial-transcripts-caseunited-states-v-price-et-al-also-known-mississippi-burning-incident-1967,DOJ
CRD,U.S. v. Days Inn,Trial Transcripts,https://www.justice.gov/crt/foia/readingroom/frequent_requests/days_inn,DOJ
CRD,Attorney General William P. Rogers 1957 Order to Establish the Civil Rights Division,Laws Enforced By The Civil Rights Division: Criminal Justice; Disabilities; Education; Employment; Equal Credit; Fair Housing ; Immigration-Related; Institutionalized Persons; Police Misconduct; Public Accommodations; Religious Liberties; Veterans And Service Members; Voting Rights,https://www.justice.gov/crt/page/file/962181/download,DOJ
CRD,Civil Rights Case Assignments,Laws Enforced By The Civil Rights Division: Criminal Justice; Disabilities; Education; Employment; Equal Credit; Fair Housing ; Immigration-Related; Institutionalized Persons; Police Misconduct; Public Accommodations; Religious Liberties; Veterans And Service Members; Voting Rights,https://www.justice.gov/crt/page/file/962191/download,DOJ
CRD,Civil Rights Division AAG Thomas Perez Memo – Outreach and Community Engagement – July 2012,Laws Enforced By The Civil Rights Division: Criminal Justice; Disabilities; Education; Employment; Equal Credit; Fair Housing ; Immigration-Related; Institutionalized Persons; Police Misconduct; Public Accommodations; Religious Liberties; Veterans And Service Members; Voting Rights,https://www.justice.gov/crt/page/file/962201/download,DOJ
CRD,Civil Rights Statutes Enforced by the Civil Rights Division,Laws Enforced By The Civil Rights Division: Criminal Justice; Disabilities; Education; Employment; Equal Credit; Fair Housing ; Immigration-Related; Institutionalized Persons; Police Misconduct; Public Accommodations; Religious Liberties; Veterans And Service Members; Voting Rights,https://www.justice.gov/crt/page/file/962196/download,DOJ
CRD,Title II Technical Assistance Manual,Guidance Documents- Disability Rights,http://www.ada.gov/taman2.html,DOJ
CRD,Title II Technical Assistance Manual- 1994 Supplement,Guidance Documents- Disability Rights,http://www.ada.gov/taman2up.html,DOJ
CRD,Title III Technical Assistance Manual,Guidance Documents- Disability Rights,http://www.ada.gov/taman3.html,DOJ
CRD,Title III Technical Assistance Manual- 1994 Supplement,Guidance Documents- Disability Rights,http://www.ada.gov/taman3up.html,DOJ
CRD,Accessible Stadiums,Guidance Documents- Disability Rights,http://www.ada.gov/stadium.pdf,DOJ
CRD,ADA Business Brief: Service Animals,Guidance Documents- Disability Rights,http://www.ada.gov/svcanimb.htm,DOJ
CRD,Toolkit for State and Local Governments,Guidance Documents- Disability Rights,http://www.ada.gov/pcatoolkit/toolkitmain.htm,DOJ
CRD,Accessibility of State and Local Government Websites to People with Disabilities,Guidance Documents- Disability Rights,http://www.ada.gov/websites2_scrn.pdf,DOJ
CRD,An ADA Guide for Local Governments: Making Community Emergency Preparedness and Response Programs Accessible to People with Disabilities,Guidance Documents- Disability Rights,http://www.ada.gov/emergencyprep.htm,DOJ
CRD,"Procedures for the Administration of Section 5 of the Voting Rights Act of 1965, as amended, 28 C.F.R. Part 51",Guidance Documents- Voting,https://www.justice.gov/crt/about/vot/sec_5/about.php,DOJ
CRD,"Implementation of the Provisions of the Voting Rights Act Regarding Language Minority Groups, 28 C.F.R. Part 55",Guidance Documents- Voting,https://www.justice.gov/crt/about/vot/sec_203/activ_203.php,DOJ
CRD,OMB Good Guidance Practices Bulletin,Guiding Documents- Additional Resources,http://a257.g.akamaitech.net/7/257/2422/01jan20071800/edocket.access.gpo.gov/2007/pdf/E7-1066.pdf,DOJ
CRIM,Annual Report to the U.S. Sentencing Commission- 2014 ,Policy Statements,https://www.justice.gov/criminal/foia/docs/2014annual-letter-final-072814.pdf,DOJ
CRIM,Annual Report to the U.S. Sentencing Commission- 2013,Policy Statements,https://www.justice.gov/criminal/foia/docs/2013annual-letter-final-071113.pdf,DOJ
CRIM,Annual Report to the U.S. Sentencing Commission- 2012,Policy Statements,https://www.justice.gov/criminal/foia/docs/2012-annual-letter-to-the-us-sentencing-commission.pdf,DOJ
CRIM,Searching and Seizing Computers and Obtaining Electronic Evidence in Criminal Investigations,Computer Crime and Intellectual Property Sections,https://www.justice.gov/criminal/cybercrime/docs/ssmanual2009.pdf,DOJ
CRIM,Prosecuting Computer Crimes Manual,Computer Crime and Intellectual Property Sections,https://www.justice.gov/criminal/cybercrime/docs/ccmanual.pdf,DOJ
CRIM,Prosecuting Intellectual Property Crimes Manual,Computer Crime and Intellectual Property Sections,https://www.justice.gov/criminal/cybercrime/docs/prosecuting_ip_crimes_manual_2013.pdf,DOJ
CRIM,OSI: Striving for Accountability in the Aftermath of the Holocaust,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/12-2008osu-accountability.pdf,DOJ
CRIM,FOIA Request Log ,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2009-foia-log.pdf,DOJ
CRIM,Axis Sally,Frequently Requested Records,https://www.justice.gov/criminal/foia/axis-sally.html,DOJ
CRIM,Ezra Pound,Frequently Requested Records,https://www.justice.gov/criminal/foia/ezra-pound.html,DOJ
CRIM,Tokyo Rose,Frequently Requested Records,https://www.justice.gov/criminal/foia/tokyo-rose.html,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2013,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2013penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2012,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2012penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2011,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2011penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2010,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2010penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2009,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2009penreg-anlrpt.pdf,DOJ
